feature	alteration_type	alteration	model_id	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
SS18	Deletion		HOP62_LUNG	0	0	0	0		0	0	1	1	0	0
TCF7L2	Deletion		HOP62_LUNG	0	0	0	0		1	0	1	1	1	0
TPX2	Amplification		HOP62_LUNG	1	1	1	0	Preclinical	0	0	0	1	0	1
VTI1A	Deletion		HOP62_LUNG	0	0	0	0		0	0	1	1	0	0
WRN	Deletion		HOP62_LUNG	0	0	0	0		0	1	1	1	0	1
AKAP9	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
AKT1	Deletion		HOP92_LUNG	1	0	0	0		1	0	1	1	1	1
ANK1	Deletion		HOP92_LUNG	0	0	0	0		0	1	1	1	0	1
ARHGEF10	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
BCL11B	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
BRAF	Amplification		HOP92_LUNG	1	1	1	0	Clinical evidence	1	1	1	1	1	1
CCNC	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	0	0	0
CDK6	Amplification		HOP92_LUNG	0	0	0	0		1	1	1	1	1	1
CNTNAP2	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
CREB3L2	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	1	0
CRLF2	Amplification		HOP92_LUNG	0	0	0	0		1	0	1	1	0	0
CTNND2	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
CUX1	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
DICER1	Deletion		HOP92_LUNG	0	0	0	0		1	0	1	1	0	0
EGFR	Amplification		HOP92_LUNG	1	1	1	0	Clinical evidence	1	1	1	1	1	1
ELN	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
EPHA3	Amplification		HOP92_LUNG	0	0	0	0		1	0	1	1	0	0
ERBB4	Deletion		HOP92_LUNG	0	0	0	0		1	0	1	1	1	1
ERC1	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
ERCC2	Deletion		HOP92_LUNG	1	0	0	0		1	0	1	1	0	1
ETV5	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
EZH2	Amplification		HOP92_LUNG	1	0	0	0		1	0	1	1	0	1
FAM131B	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
FGFR1	Deletion		HOP92_LUNG	1	1	0	0	Preclinical	1	0	1	1	1	1
FGFR1OP	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
FHIT	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	1	1
GOLGA5	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
GRM3	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
GTF2I	Amplification		HOP92_LUNG	0	0	0	0		1	0	0	1	0	1
HGF	Amplification		HOP92_LUNG	0	0	0	0		1	0	0	1	1	0
HIP1	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
HOOK3	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
HSP90AA1	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	1	1
IKBKB	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	1	1
IKZF1	Amplification		HOP92_LUNG	0	0	0	0		1	0	1	1	0	1
KAT6A	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	0	0	1
KIAA1549	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
MET	Amplification		HOP92_LUNG	1	1	1	0	Guideline	1	0	1	1	1	1
MLLT4	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
MNX1	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
NRG1	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
P2RY8	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
PDE4DIP	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
POT1	Amplification		HOP92_LUNG	1	0	0	0		0	0	1	1	0	0
QKI	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
RHEB	Amplification		HOP92_LUNG	0	0	0	0		1	0	0	1	0	1
SBDS	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
SMO	Amplification		HOP92_LUNG	0	0	0	0		1	0	1	1	1	1
SND1	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
TCL1A	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
TP63	Deletion		HOP92_LUNG	0	0	0	0		1	0	1	1	0	1
TRIM24	Amplification		HOP92_LUNG	0	0	0	0		0	1	1	1	0	1
TRIP11	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
TRRAP	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
TSHR	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
WHSC1L1	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
WT1	Deletion		HOP92_LUNG	0	0	0	0		0	0	1	1	0	1
ZNF479	Amplification		HOP92_LUNG	0	0	0	0		0	0	1	1	0	0
ARAF	Amplification		HOS_BONE	1	0	0	0		1	0	1	1	1	1
ARHGEF12	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	0
ARNT	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	1	1
BCL2	Deletion		HOS_BONE	0	0	0	0		1	0	1	1	1	1
BCL9	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
BIRC3	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	1	1
BRAF	Deletion		HOS_BONE	1	1	0	0	Clinical evidence	1	1	1	1	1	1
CCND1	Amplification		HOS_BONE	1	1	1	0	Clinical evidence	1	1	1	1	1	1
CDC73	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	0
CDH10	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
CDKN2A	Deletion		HOS_BONE	1	1	1	0	Preclinical	1	0	1	1	1	1
CNTNAP2	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	1
CREB3L2	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	1	0
CRLF2	Amplification		HOS_BONE	0	0	0	0		1	0	1	1	0	0
CTNND2	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	0
DCC	Deletion		HOS_BONE	0	0	0	0		0	1	1	1	1	0
DDX3X	Amplification		HOS_BONE	0	0	0	0		0	1	1	1	0	1
DEK	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
DROSHA	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
EPHA3	Deletion		HOS_BONE	0	0	0	0		1	0	1	1	0	0
ERG	Deletion		HOS_BONE	1	0	0	0		1	0	1	1	0	1
EZH2	Deletion		HOS_BONE	1	0	0	0		1	0	1	1	0	1
FAM131B	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	1
FHIT	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	1	1
FOXR1	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	0
GATA1	Amplification		HOS_BONE	0	0	0	0		0	1	1	1	0	1
HOXA11	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	0
HOXA13	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	1
IL7R	Amplification		HOS_BONE	0	0	0	0		1	0	1	1	0	1
IRF4	Amplification		HOS_BONE	0	0	0	0		1	0	1	1	0	1
JAK2	Deletion		HOS_BONE	1	0	0	0		0	0	1	1	1	1
JAZF1	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	0
KAT7	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
KDM6A	Amplification		HOS_BONE	0	0	0	0		1	0	1	1	0	0
KDSR	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	0
KIAA1549	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	0
LIFR	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
LMNA	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	1
MALT1	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	0
MET	Amplification		HOS_BONE	1	1	1	0	Guideline	1	0	1	1	1	1
MLLT11	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
MNX1	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	1
MUC1	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	1
NF1	Deletion		HOS_BONE	1	0	0	0		1	0	1	1	0	0
NIN	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	0
NOTCH1	Amplification		HOS_BONE	0	0	0	0		1	1	1	1	0	1
P2RY8	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
PAFAH1B2	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
PDE4DIP	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
PGR	Amplification		HOS_BONE	0	0	0	0		1	1	0	1	0	0
POLE2	Amplification		HOS_BONE	1	0	0	0		0	0	0	1	0	1
RAD51D	Deletion		HOS_BONE	1	0	0	0		0	0	0	1	0	1
RBM10	Amplification		HOS_BONE	1	0	0	0		1	0	1	1	0	0
RHEB	Deletion		HOS_BONE	0	0	0	0		1	0	0	1	0	1
RICTOR	Amplification		HOS_BONE	0	0	0	0		1	0	0	1	0	0
RIT1	Deletion		HOS_BONE	0	0	0	0		1	0	0	1	0	1
S100A7	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
SDHA	Amplification		HOS_BONE	0	0	0	0		1	0	1	1	0	1
SETBP1	Deletion		HOS_BONE	1	0	0	0		0	1	1	1	0	1
SMAD2	Deletion		HOS_BONE	0	0	0	0		1	0	1	1	1	0
SMAD4	Deletion		HOS_BONE	0	0	0	0		1	1	1	1	1	0
SS18	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	0
SSX1	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
SUZ12	Deletion		HOS_BONE	0	0	0	0		1	0	1	1	0	1
TAF15	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	1
TERT	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
TFE3	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	0
TPM3	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	1	0
TRIM24	Deletion		HOS_BONE	0	0	0	0		0	1	1	1	0	1
WAS	Amplification		HOS_BONE	0	0	0	0		0	0	1	1	0	1
ZNF521	Deletion		HOS_BONE	0	0	0	0		0	0	1	1	0	1
CDH10	Amplification		HPAC_PANCREAS	0	0	0	0		0	0	1	1	0	1
CTNND2	Amplification		HPAC_PANCREAS	0	0	0	0		0	0	1	1	0	0
CYLD	Deletion		HPAC_PANCREAS	0	0	0	0		0	0	1	1	0	0
DCC	Deletion		HPAC_PANCREAS	0	0	0	0		0	1	1	1	1	0
DROSHA	Amplification		HPAC_PANCREAS	0	0	0	0		0	0	1	1	0	1
IL7R	Amplification		HPAC_PANCREAS	0	0	0	0		1	0	1	1	0	1
LIFR	Amplification		HPAC_PANCREAS	0	0	0	0		0	0	1	1	0	1
MECOM	Amplification		HPAC_PANCREAS	0	0	0	0		0	1	1	1	1	1
PAX5	Deletion		HPAC_PANCREAS	0	0	0	0		1	0	1	1	0	1
PTPRD	Deletion		HPAC_PANCREAS	0	0	0	0		1	1	1	1	0	1
RICTOR	Amplification		HPAC_PANCREAS	0	0	0	0		1	0	0	1	0	0
RUNX1	Deletion		HPAC_PANCREAS	1	0	0	0		1	0	1	1	1	1
SDHA	Amplification		HPAC_PANCREAS	0	0	0	0		1	0	1	1	0	1
STAG2	Amplification		HPAC_PANCREAS	1	0	0	0		1	0	1	1	0	1
TERT	Amplification		HPAC_PANCREAS	0	0	0	0		0	0	1	1	0	1
AKT1	Amplification		HPAFII_PANCREAS	1	0	0	0		1	0	1	1	1	1
ARHGAP5	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
ARID1A	Deletion		HPAFII_PANCREAS	1	1	1	0	Preclinical	1	0	1	1	0	1
ARID2	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	0	1
ASXL1	Amplification		HPAFII_PANCREAS	1	0	0	0		0	0	1	1	0	0
ATF1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
AURKA	Amplification		HPAFII_PANCREAS	1	1	1	0	Preclinical	0	0	0	1	0	1
BAZ1A	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
BCL11B	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
BCL6	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	0	1
BCL7A	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
BTG1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
CDC73	Deletion		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
CDK4	Amplification		HPAFII_PANCREAS	1	1	1	0	Guideline	1	1	1	1	1	1
CLIP1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
COL2A1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
CRNKL1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
CUX1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
DDIT3	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
DICER1	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	0	0
DIS3	Deletion		HPAFII_PANCREAS	0	0	0	0		1	0	0	1	0	1
DNMT3B	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	0	1	0	1
EIF4A2	Amplification		HPAFII_PANCREAS	0	0	0	0		1	1	1	1	0	1
ERBB3	Amplification		HPAFII_PANCREAS	1	0	0	0		1	0	1	1	1	1
ERCC2	Deletion		HPAFII_PANCREAS	1	0	0	0		1	0	1	1	0	1
ERCC5	Deletion		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
ETV5	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
EXT1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
FHIT	Deletion		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	1	1
FOXA1	Amplification		HPAFII_PANCREAS	0	0	0	0		1	1	1	1	0	1
GLI1	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	1	1
GMPS	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
GNAS	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	0	1
GOLGA5	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
GPC5	Deletion		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
GPHN	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
HIF1A	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	1	1
HMGA2	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
HNF1A	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	0	1
HOXC11	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
HOXC13	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
HSP90AA1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	1	1
IGF2BP2	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
IRS2	Deletion		HPAFII_PANCREAS	0	0	0	0		1	0	0	1	0	1
JAZF1	Deletion		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
KRAS	Amplification		HPAFII_PANCREAS	1	0	0	0		1	1	1	1	1	1
KTN1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
LPP	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
LRIG3	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
MAFB	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
MAP3K13	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	0	1
MAX	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	1	0
MB21D2	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
MDM2	Amplification		HPAFII_PANCREAS	1	1	1	0	Preclinical	0	0	1	1	1	1
MECOM	Amplification		HPAFII_PANCREAS	0	0	0	0		0	1	1	1	1	1
MIR17HG	Deletion		HPAFII_PANCREAS	1	1	1	0	Preclinical	0	0	0	0	0	0
MLH3	Amplification		HPAFII_PANCREAS	1	0	0	0		0	0	0	1	1	0
MUC4	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
NAB2	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
NACA	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
NCOA3	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	0	1	1	1
NCOR2	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
NFATC2	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
NIN	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
NKX2-1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
NTRK3	Deletion		HPAFII_PANCREAS	1	0	0	0		0	0	1	1	0	1
PAK7	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	0	1	1	0
PCM1	Deletion		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
PIK3CA	Amplification		HPAFII_PANCREAS	1	1	1	0	Clinical trial	1	1	1	1	1	1
PLCG1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	1	1
POLE	Amplification		HPAFII_PANCREAS	1	0	0	0		1	0	1	1	0	1
POLE2	Amplification		HPAFII_PANCREAS	1	0	0	0		0	0	0	1	0	1
PPFIBP1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
PRDM16	Deletion		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
PRKCI	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	0	1	0	1
PRPF40B	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
PTK6	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
PTPRB	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
PTPRT	Deletion		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	0	1
RAD51B	Amplification		HPAFII_PANCREAS	1	0	0	0		0	0	1	1	0	1
SALL4	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
SDC4	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
SETD1B	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
SIRPA	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
SIX1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
SMARCA4	Deletion		HPAFII_PANCREAS	1	0	0	0		1	0	1	1	0	1
SMARCD1	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	0	0
SOX2	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
SOX21	Deletion		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
SRC	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	1	0
SS18L1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
STAT6	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	1	1
TBL1XR1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	1	1	1	0	0
TCL1A	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
TFRC	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
TOP1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
TP63	Amplification		HPAFII_PANCREAS	0	0	0	0		1	0	1	1	0	1
TPX2	Amplification		HPAFII_PANCREAS	1	1	1	0	Preclinical	0	0	0	1	0	1
TRIP11	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
TRRAP	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
TSHR	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
USP44	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
WIF1	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	1
ZCCHC8	Amplification		HPAFII_PANCREAS	0	0	0	0		0	0	1	1	0	0
AXIN1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	1
B2M	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	1
BAP1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
BIRC6	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
BRIP1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	1
CACNA1D	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CBFB	Amplification		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
CCR4	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
CDH1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	1
CDH11	Amplification		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
CIITA	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
CREBBP	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	1	0
CTCF	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
CTNNB1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	1	0
CTNND2	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
CYLD	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
DNM2	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	1	1	1	0	1
EML4	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	0	1
EPAS1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	1	1
EPCAM	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	0	1	0	1
EPHA3	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	0
FANCD2	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
FBLN2	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
FBXO11	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
FBXW7	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	1	1	0	Preclinical	1	1	1	1	0	0
FGFR4	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
FHIT	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
FLT4	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
FOXP1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
FUS	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
GPS2	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	0	1	0	1
GRIN2A	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
HERPUD1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
LRP1B	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MGMT	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MITF	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	1	1
MLH1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
MSH2	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		1	0	1	1	1	1
MSH6	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1	0	0	0		0	0	1	1	1	1
MSI2	Amplification		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
MST1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	0	1	0	1
MYD88	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
NCKIPSD	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	0
NOTCH1	Amplification		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	0	1
NRG1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
NSD1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	1	1	1	0	1
NTHL1	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		0	0	1	1	0	1
NUP93	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	0	1	0	1
PAX5	Deletion		HPBALL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	0	0	0	0		1	0	1	1	0	1
