feature	partner	which_match	model_id	feature_match	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
CEMIP	CRTC3	CRTC3	SIDM00296	0	0	0	0	0		0	0	0	0	0	0
EP300	L3MBTL2	EP300	SIDM00296	0	0	0	0	0		1	1	1	1	1	1
MAST1	NFIX	MAST1	SIDM00296	0	0	0	0	0		0	0	0	1	0	0
BBOX1-AS1	SLC5A12	SLC5A12	SIDM00296	0	0	0	0	0		0	0	0	0	0	0
ALDH4A1	UBR4	UBR4	SIDM00296	0	0	0	0	0		0	0	0	1	0	1
ACO1	THAP12	ACO1	SIDM00297	0	0	0	0	0		0	0	0	1	0	1
CASC21	PCAT1	CASC21	SIDM00297	0	0	0	0	0		0	0	0	0	0	0
EFNA5	IKBKB	IKBKB	SIDM00297	0	0	0	0	0		0	0	0	1	0	1
SFMBT2	WAC	SFMBT2	SIDM00297	0	0	0	0	0		0	0	0	1	0	0
SPATS2	TUBA1C	TUBA1C	SIDM00297	0	0	0	0	0		0	0	0	1	0	0
ADIPOR2	WNT5B	ADIPOR2	SIDM00299	0	0	0	0	0		0	0	0	1	0	1
ALG12	CASP1	ALG12	SIDM00299	0	0	0	0	0		0	0	0	1	0	1
CGGBP1	SRGAP3	CGGBP1	SIDM00299	0	0	0	0	0		0	0	0	1	0	0
BRD9	CHSY3	CHSY3	SIDM00299	0	0	0	0	0		0	0	0	1	0	0
CNTN6	FGD5-AS1	FGD5-AS1	SIDM00299	0	0	0	0	0		0	0	0	1	0	1
PRR12	PRRG2	PRRG2	SIDM00299	0	0	0	0	0		0	0	0	1	0	0
SRGAP3	VGLL3	SRGAP3	SIDM00299	0	0	0	0	0		0	0	1	1	0	1
AXL	TGFB1	TGFB1	SIDM00299	0	0	0	0	0		1	0	0	1	0	1
SRGAP3	TSEN2	TSEN2	SIDM00299	0	0	0	0	0		0	0	1	1	0	1
SCN5A	VGLL3	VGLL3	SIDM00299	0	0	0	0	0		0	0	0	1	0	1
EDEM1	VGLL4	VGLL4	SIDM00299	0	0	0	0	0		0	0	0	1	0	1
TATDN2	ZNF385D	ZNF385D	SIDM00299	0	0	0	0	0		0	0	0	1	0	0
AFP	NEK6	AFP	SIDM00300	0	0	0	0	0		0	0	0	1	0	1
ARHGEF3	HESX1	ARHGEF3	SIDM00300	0	0	0	0	0		0	0	0	1	0	0
C2orf88	UBE2E1	C2orf88	SIDM00300	0	0	0	0	0		0	0	0	1	0	0
C9orf3	MIR205HG	C9orf3	SIDM00300	0	0	0	0	0		0	0	0	1	0	0
EVA1C	ITSN1	EVA1C	SIDM00300	0	0	0	0	0		0	0	0	0	0	0
KIAA1211L	MRPL30	KIAA1211L	SIDM00300	0	0	0	0	0		0	0	0	0	0	0
LINC00276	ROCK2	LINC00276	SIDM00300	0	0	0	0	0		0	0	0	0	0	0
LOXHD1	PTBP2	LOXHD1	SIDM00300	0	0	0	0	0		0	0	0	1	0	0
IGF2BP2	LPP	LPP	SIDM00300	0	0	0	0	0		0	0	1	1	0	0
MBNL2	TMEM132C	MBNL2	SIDM00300	0	0	0	0	0		0	0	0	1	0	1
MOV10L1	PANX2	MOV10L1	SIDM00300	0	0	0	0	0		0	0	0	1	0	1
MIR205HG	PANK2	PANK2	SIDM00300	0	0	0	0	0		0	0	0	0	0	0
NTPCR	PCNX2	PCNX2	SIDM00300	0	0	0	0	0		0	0	0	1	0	0
ADNP2	PLIN3	PLIN3	SIDM00300	0	0	0	0	0		0	0	0	1	0	1
PCYT1A	RBFOX1	RBFOX1	SIDM00300	0	0	0	0	0		0	0	0	1	0	1
SEL1L	STON2	SEL1L	SIDM00300	0	0	0	0	0		0	0	0	1	0	1
CACNA2D1	SEMA3E	SEMA3E	SIDM00300	0	0	0	0	0		0	0	0	1	0	1
SUGCT	XRCC4	SUGCT	SIDM00300	0	0	0	0	0		0	0	0	0	0	0
DHX40	VMP1	VMP1	SIDM00300	0	0	0	0	0		0	0	0	1	0	1
CDK6	WDPCP	WDPCP	SIDM00300	0	0	0	0	0		1	1	1	1	1	1
TBL1XR1	YEATS2	YEATS2	SIDM00300	0	0	0	0	0		0	1	1	1	0	0
COLEC10	ZNF227	COLEC10	SIDM00301	0	0	0	0	0		0	0	0	1	0	0
ENTHD1	PRDM15	ENTHD1	SIDM00301	0	0	0	0	0		0	0	0	1	0	0
NRXN1	USP34	NRXN1	SIDM00301	0	0	0	0	0		0	0	0	1	0	1
PES1	SPIDR	PES1	SIDM00301	0	0	0	0	0		0	0	0	1	0	1
FOSL2	PLB1	PLB1	SIDM00301	0	0	0	0	0		0	0	0	1	0	1
BAHCC1	KLF5	BAHCC1	SIDM00303	0	0	0	0	0		0	0	0	1	0	0
C12orf54	EXOC6B	C12orf54	SIDM00303	0	0	0	0	0		0	0	0	1	0	0
CCP110	VPS35L	CCP110	SIDM00303	0	0	0	0	0		0	0	0	1	0	1
DNAI2	GOLPH3	DNAI2	SIDM00303	0	0	0	0	0		0	0	0	1	0	0
GALNTL6	PML	GALNTL6	SIDM00303	0	0	0	0	0		0	0	0	1	0	0
FBXW11	LRRC6	LRRC6	SIDM00303	0	0	0	0	0		0	0	0	1	0	0
ATAD2B	PFN4	PFN4	SIDM00303	0	0	0	0	0		0	0	0	1	0	1
NDUFS4	PHF3	PHF3	SIDM00303	0	0	0	0	0		0	0	0	1	0	1
RNF213	SLC26A11	SLC26A11	SIDM00303	0	0	0	0	0		0	0	1	1	0	1
ESRRA	VEGFB	VEGFB	SIDM00303	0	0	0	0	0		0	0	0	1	0	1
ADGRL3	BACE1	ADGRL3	SIDM00304	0	0	0	0	0		0	0	0	0	0	0
AK5	MIGA1	AK5	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
ASZ1	CAMSAP2	ASZ1	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
ATG13	C11orf49	ATG13	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
BCL3	CBLC	BCL3	SIDM00304	0	0	0	0	0		0	0	1	1	0	1
BICDL1	GATC	BICDL1	SIDM00304	0	0	0	0	0		0	0	0	0	0	0
CCDC47	SPAG9	CCDC47	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
C10orf111	CDC123	CDC123	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
COPB1	RRAS2	COPB1	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
DNTTIP2	SUPT5H	DNTTIP2	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
ENTPD6	PYGB	ENTPD6	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
FAM171B	ZC3H15	FAM171B	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
GPR107	WNK2	GPR107	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
HEATR4	NUMB	HEATR4	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
HIPK3	TRIM44	HIPK3	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
HNRNPA1P57	SLC8A1	HNRNPA1P57	SIDM00304	0	0	0	0	0		0	0	0	0	0	0
HOXB3	SKAP1	HOXB3	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
ISM2	VIPAS39	ISM2	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
ITFG1	NETO2	ITFG1	SIDM00304	0	0	0	0	0		0	1	0	1	0	0
LINC01320	MAP4K3	LINC01320	SIDM00304	0	0	0	0	0		0	0	0	0	0	0
CCDC6	LINC01553	LINC01553	SIDM00304	0	0	0	0	0		0	0	1	1	1	0
CDC123	NMT2	NMT2	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
MED13L	NOS1	NOS1	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
CRIP1	PACS2	PACS2	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
PACS2	TEDC1	PACS2	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
AP1G1	PMFBP1	PMFBP1	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
FAM168A	RAB6A	RAB6A	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
RNF213	RPTOR	RNF213	SIDM00304	0	0	0	0	0		0	0	1	1	0	1
SKAP2	SLC24A1	SLC24A1	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
SMYD3	ZHX3	SMYD3	SIDM00304	0	0	0	0	0		0	0	0	1	0	0
AGL	SPATA19	SPATA19	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
CHD2	SRSF1	SRSF1	SIDM00304	0	0	0	0	0		0	0	1	1	0	1
SSPN	TAX1BP1	SSPN	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
TANGO6	UTP4	TANGO6	SIDM00304	0	0	0	0	0		0	0	0	0	0	0
ALG8	TENM4	TENM4	SIDM00304	0	0	0	0	0		0	0	0	1	0	1
RPS6KB1	VMP1	VMP1	SIDM00304	0	0	0	0	0		0	1	0	1	0	0
CCDC57	DUS1L	CCDC57	SIDM00305	0	0	0	0	0		0	0	0	1	0	0
CIZ1	FAM102A	CIZ1	SIDM00305	0	0	0	0	0		0	0	0	1	0	1
CNNM4	GBP1	CNNM4	SIDM00305	0	0	0	0	0		0	0	0	1	0	1
DOCK9	STK24	DOCK9	SIDM00305	0	0	0	0	0		0	0	0	1	0	0
EGFEM1P	JSRP1	EGFEM1P	SIDM00305	0	0	0	0	0		0	0	0	0	0	0
FANCI	THEM6	FANCI	SIDM00305	0	0	0	0	0		0	0	0	1	0	0
FBP2	IRF3	FBP2	SIDM00305	0	0	0	0	0		0	0	0	1	0	1
KIAA2013	SLC35E2B	KIAA2013	SIDM00305	0	0	0	0	0		0	0	0	1	0	1
PPFIA3	SAMD4B	PPFIA3	SIDM00305	0	0	0	0	0		0	1	0	1	0	1
KDM2A	SCAPER	SCAPER	SIDM00305	0	0	0	0	0		0	0	0	1	0	0
TNNC1	UBE3C	TNNC1	SIDM00305	0	0	0	0	0		0	0	0	1	0	1
DNAJC11	TTC34	TTC34	SIDM00305	0	0	0	0	0		0	0	0	1	0	1
MAEA	TMEM156	MAEA	SIDM00306	0	0	0	0	0		0	0	0	1	0	1
NCOA6	PIGU	NCOA6	SIDM00306	0	0	0	0	0		0	0	0	1	0	0
CDC16	UPF3A	CDC16	SIDM00308	0	0	0	0	0		0	0	0	1	1	0
ABLIM2	AFAP1	ABLIM2	SIDM00309	0	0	0	0	0		0	0	0	1	0	0
C12orf73	TXNRD1	C12orf73	SIDM00309	0	0	0	0	0		0	0	0	1	0	0
FAM169B	FAM214A	FAM169B	SIDM00309	0	0	0	0	0		0	0	0	1	0	0
LAMTOR2	UBL3	LAMTOR2	SIDM00309	0	0	0	0	0		0	0	0	1	0	0
IGF1R	MAPK6	MAPK6	SIDM00309	0	0	0	0	0		1	0	0	1	1	1
MYO5A	XRCC5	MYO5A	SIDM00309	0	0	0	0	0		0	0	1	1	0	1
NOX5	SCAPER	NOX5	SIDM00309	0	0	0	0	0		0	0	0	1	0	0
KLF7	PTH2R	PTH2R	SIDM00309	0	0	0	0	0		0	0	0	1	0	1
KIF23	SCAPER	SCAPER	SIDM00309	0	0	0	0	0		0	0	0	1	0	1
HSPH1	USPL1	USPL1	SIDM00309	0	0	0	0	0		0	0	0	1	0	1
ABLIM2	AFAP1	ABLIM2	SIDM00310	0	0	0	0	0		0	0	0	1	0	0
GPHN	MPP5	GPHN	SIDM00310	0	0	0	0	0		0	0	1	1	0	0
HHAT	KCNH1	HHAT	SIDM00310	0	0	0	0	0		0	0	0	1	0	1
CALD1	LRGUK	LRGUK	SIDM00310	0	0	0	0	0		0	0	0	1	0	1
C4orf51	WDFY3	C4orf51	SIDM00311	0	0	0	0	0		0	0	0	1	0	0
GRIK1	LINC00189	GRIK1	SIDM00311	0	0	0	0	0		0	0	0	1	0	1
HLA-A	HLA-B	HLA-A	SIDM00311	0	0	0	0	0		1	0	1	1	1	1
ABCB1	IMMP2L	IMMP2L	SIDM00311	0	0	0	0	0		0	1	0	1	0	1
IPO4	KMT2D	IPO4	SIDM00311	0	0	0	0	0		0	0	0	1	0	0
FAM114A1	NPAS3	NPAS3	SIDM00311	0	0	0	0	0		0	0	0	1	0	1
PDK1	SENP6	PDK1	SIDM00312	0	0	0	0	0		0	0	0	1	0	1
ACYP2	ERLEC1	ACYP2	SIDM00313	0	0	0	0	0		0	0	0	1	0	1
AK9	ZBTB24	AK9	SIDM00313	0	0	0	0	0		0	0	0	0	0	0
AKAP13	ITPR1	AKAP13	SIDM00313	0	0	0	0	0		0	0	0	1	0	0
C9orf78	FNBP1	C9orf78	SIDM00313	0	0	0	0	0		0	0	0	1	0	0
CUEDC1	DCAKD	CUEDC1	SIDM00313	0	0	0	0	0		0	0	0	1	0	0
DCAKD	GOSR1	DCAKD	SIDM00313	0	0	0	0	0		0	0	0	1	0	0
FKBP5	GMDS	FKBP5	SIDM00313	0	0	0	0	0		0	1	0	1	0	1
IGHV7-81	PDCD1LG2	IGHV7-81	SIDM00313	0	0	0	0	0		0	0	0	0	1	0
KDM4C	UHRF2	KDM4C	SIDM00313	0	0	0	0	0		0	0	0	1	0	0
KIAA0513	PAPLN	KIAA0513	SIDM00313	0	0	0	0	0		0	0	0	1	0	1
MAD1L1	SNX8	MAD1L1	SIDM00313	0	0	0	0	0		0	0	0	1	1	1
DTL	PPP2R5A	PPP2R5A	SIDM00313	0	0	0	0	0		0	0	0	1	0	1
HSDL2	PTBP3	PTBP3	SIDM00313	0	0	0	0	0		0	0	0	1	0	1
FMNL1	SMURF2	SMURF2	SIDM00313	0	0	0	0	0		0	0	0	1	0	1
BATF	TTLL5	TTLL5	SIDM00313	0	0	0	0	0		0	0	0	1	0	1
CDKN2B-AS1	MTAP	CDKN2B-AS1	SIDM00315	0	0	0	0	0		0	0	0	0	0	0
CLTC	VMP1	VMP1	SIDM00315	0	0	0	0	0		0	1	1	1	0	1
ATP2B4	REC114	REC114	SIDM00316	0	0	0	0	0		0	0	0	1	0	1
STAB2	SYT1	STAB2	SIDM00316	0	0	0	0	0		0	0	0	1	0	0
COL4A1	COL4A2	COL4A2	SIDM00317	0	0	0	0	0		0	0	0	1	1	1
PPFIBP2	STIM1	PPFIBP2	SIDM00317	0	0	0	0	0		0	0	0	1	0	0
ATP8B3	REXO1	REXO1	SIDM00318	0	0	0	0	0		0	0	0	1	0	1
ALG14	LARS2	ALG14	SIDM00319	0	0	0	0	0		0	0	0	1	0	0
FAM19A1	PPARGC1B	FAM19A1	SIDM00319	0	0	0	0	0		0	0	0	1	0	0
AFG3L1P	LINC00304	LINC00304	SIDM00319	0	0	0	0	0		0	0	0	0	0	0
PPME1	RNF169	PPME1	SIDM00319	0	0	0	0	0		0	0	0	1	0	0
ACOT9	PPP2R3B	PPP2R3B	SIDM00319	0	0	0	0	0		0	0	0	1	0	0
MID1	SPATA13	SPATA13	SIDM00319	0	0	0	0	0		0	0	0	1	0	1
ALG14	CCDC18	ALG14	SIDM00320	0	0	0	0	0		0	0	0	1	0	0
ANKRD36C	MYCNOS	ANKRD36C	SIDM00320	0	0	0	0	0		0	0	0	1	0	0
AP1B1	TTC28	AP1B1	SIDM00320	0	0	0	0	0		0	0	0	1	0	0
CDKN2B-AS1	FOCAD	CDKN2B-AS1	SIDM00320	0	0	0	0	0		0	0	0	0	0	0
ERN1	TEX2	ERN1	SIDM00320	0	0	0	0	0		0	0	0	1	0	0
DTWD2	FER	FER	SIDM00320	0	0	0	0	0		0	0	0	1	0	0
GPAT2	NBAS	GPAT2	SIDM00320	0	0	0	0	0		0	0	0	1	0	0
ANKRD6	LINC01590	LINC01590	SIDM00320	0	0	0	0	0		0	0	0	1	0	1
DDX1	MBOAT2	MBOAT2	SIDM00320	0	0	0	0	0		0	0	0	1	0	1
ANKRD36C	NBAS	NBAS	SIDM00320	0	0	0	0	0		0	0	0	1	0	0
KIDINS220	NBAS	NBAS	SIDM00320	0	0	0	0	0		0	0	0	1	0	0
NDUFA4	PHF14	PHF14	SIDM00320	0	0	0	0	0		0	0	0	1	0	1
AFG1L	PKIB	PKIB	SIDM00320	0	0	0	0	0		0	0	0	0	0	0
CRLS1	PSMF1	PSMF1	SIDM00320	0	0	0	0	0		0	0	0	1	0	1
MEMO1	SRD5A2	SRD5A2	SIDM00320	0	0	0	0	0		0	0	0	1	0	0
CELF5	NFIC	CELF5	SIDM00321	0	0	0	0	0		0	0	0	1	0	0
FYB1	RICTOR	FYB1	SIDM00321	0	0	0	0	0		0	0	0	0	0	0
DCST1	FDPS	DCST1	SIDM00322	0	0	0	0	0		0	0	0	1	0	0
DCUN1D3	GCLC	DCUN1D3	SIDM00322	0	0	0	0	0		0	0	0	1	0	0
GMEB2	SMARCA4	GMEB2	SIDM00322	0	0	0	0	0		0	0	0	1	0	1
HECTD1	STRN3	HECTD1	SIDM00322	0	0	0	0	0		0	0	0	1	0	0
ATL2	HS1BP3	HS1BP3	SIDM00322	0	0	0	0	0		0	0	0	1	0	1
LINC00664	ZNF429	LINC00664	SIDM00322	0	0	0	0	0		0	0	0	0	0	0
LINC01122	NBAS	LINC01122	SIDM00322	0	0	0	0	0		0	0	0	0	0	0
PPP2R5D	ZNF184	PPP2R5D	SIDM00322	0	0	0	0	0		0	0	0	1	0	1
PPP6R3	SPTBN2	PPP6R3	SIDM00322	0	0	0	0	0		0	0	0	1	0	0
LINC00511	SLC39A11	SLC39A11	SIDM00322	0	0	0	0	0		0	0	0	0	0	0
HSDL2	SNX30	SNX30	SIDM00322	0	0	0	0	0		0	0	0	1	0	1
NEMF	SOS2	SOS2	SIDM00322	0	0	0	0	0		0	0	0	1	0	1
RALB	STEAP3	STEAP3	SIDM00322	0	0	0	0	0		0	0	0	1	1	1
MAMLD1	TMEM38B	TMEM38B	SIDM00322	0	0	0	0	0		0	0	0	1	0	1
ANKLE2	PXMP2	ANKLE2	SIDM00323	0	0	0	0	0		0	1	0	1	0	0
BCL6	CIITA	BCL6	SIDM00323	0	0	0	0	0		1	0	1	1	0	1
CAPRIN1	EIF3H	CAPRIN1	SIDM00323	0	0	0	0	0		0	0	0	1	0	1
ARGLU1	DNAJA3	DNAJA3	SIDM00323	0	0	0	0	0		0	0	0	1	0	1
IGF2BP3	MBNL1	IGF2BP3	SIDM00323	0	0	0	0	0		0	0	0	1	0	1
OLFML2A	PNRC1	OLFML2A	SIDM00323	0	0	0	0	0		0	0	0	1	0	0
PDS5B	RCBTB2	PDS5B	SIDM00323	0	0	0	0	0		0	0	0	1	0	0
C9orf3	CPSF6	C9orf3	SIDM00324	0	0	0	0	0		0	0	0	1	0	0
CLASRP	PPP1R37	CLASRP	SIDM00324	0	0	0	0	0		0	0	0	1	0	1
DDX1	FAM49A	DDX1	SIDM00324	0	0	0	0	0		0	0	0	1	0	1
FRMD5	PPIP5K1	FRMD5	SIDM00324	0	0	0	0	0		0	0	0	1	0	0
FUS	SF1	FUS	SIDM00324	0	0	0	0	0		0	0	1	1	0	1
FAM184A	MAN1A1	MAN1A1	SIDM00324	0	0	0	0	0		0	0	0	1	0	0
PLEKHG3	SYNE2	SYNE2	SIDM00324	0	0	0	0	0		0	0	0	1	0	0
CEP55	GRIA4	GRIA4	SIDM00325	0	0	0	0	0		0	0	0	1	0	1
IL33	PLGRKT	IL33	SIDM00325	0	0	0	0	0		0	0	0	1	0	1
LSM14B	SS18L1	LSM14B	SIDM00325	0	0	0	0	0		0	0	0	1	0	0
MON2	USP15	MON2	SIDM00325	0	0	0	0	0		0	0	0	1	0	0
NOP53	SHANK2	SHANK2	SIDM00325	0	0	0	0	0		0	0	0	0	0	0
SMTNL1	TMX2	SMTNL1	SIDM00325	0	0	0	0	0		0	0	0	1	0	0
ELF2	UGT8	UGT8	SIDM00325	0	0	0	0	0		0	0	0	1	0	0
CASC8	ST3GAL1	CASC8	SIDM00326	0	0	0	0	0		0	0	0	0	0	0
DEAF1	SPRED2	DEAF1	SIDM00326	0	0	0	0	0		0	0	0	1	0	0
CHD6	MLIP	MLIP	SIDM00326	0	0	0	0	0		0	0	0	1	0	0
OAS1	SPPL3	OAS1	SIDM00326	0	0	0	0	0		0	0	0	1	0	1
COQ8B	TRIB1	TRIB1	SIDM00326	0	0	0	0	0		0	0	0	0	0	0
PVT1	WISP1	WISP1	SIDM00326	0	0	0	0	0		0	0	0	0	0	0
AKAP7	EBF1	AKAP7	SIDM00327	0	0	0	0	0		0	0	0	1	0	1
MYLPF	TNRC18	MYLPF	SIDM00327	0	0	0	0	0		0	0	0	1	0	1
NSD1	RGS14	NSD1	SIDM00327	0	0	0	0	0		1	1	1	1	0	1
ELMO1	SLCO3A1	SLCO3A1	SIDM00327	0	0	0	0	0		0	0	0	1	0	1
NCEH1	SPATA16	SPATA16	SIDM00327	0	0	0	0	0		0	0	0	1	0	0
ATG7	THUMPD3	THUMPD3	SIDM00327	0	0	0	0	0		0	0	0	1	0	0
TNRC18	ZNF629	ZNF629	SIDM00327	0	0	0	0	0		0	0	0	1	0	0
C15orf41	MEIS2	C15orf41	SIDM00328	0	0	0	0	0		0	0	0	1	0	0
CCDC77	SHANK2	CCDC77	SIDM00328	0	0	0	0	0		0	0	0	1	0	0
EMILIN2	HCG18	EMILIN2	SIDM00328	0	0	0	0	0		0	0	0	1	0	0
MIPOL1	TTC6	MIPOL1	SIDM00328	0	0	0	0	0		0	0	0	1	0	1
MS4A15	SPTBN2	MS4A15	SIDM00328	0	0	0	0	0		0	0	0	1	0	0
ACTN4	POTEA	POTEA	SIDM00328	0	0	0	0	0		0	0	0	1	0	1
FBXO34	SAMD4A	SAMD4A	SIDM00328	0	0	0	0	0		0	0	0	1	0	1
SHANK2	TMX2	SHANK2	SIDM00328	0	0	0	0	0		0	0	0	1	0	0
SHANK2	TMX2-CTNND1	SHANK2	SIDM00328	0	0	0	0	0		0	0	0	1	0	0
ATF6	BRD7	ATF6	SIDM00329	0	0	0	0	0		0	0	0	1	0	1
CLASP2	FBXL2	FBXL2	SIDM00329	0	0	0	0	0		0	0	0	1	0	1
IL12RB2	SERBP1	IL12RB2	SIDM00329	0	0	0	0	0		0	0	0	1	0	1
PAFAH1B2	RNF214	PAFAH1B2	SIDM00329	0	0	0	0	0		0	0	1	1	0	1
SHBG	TMEM256-PLSCR3	SHBG	SIDM00329	0	0	0	0	0		0	0	0	1	0	1
GGCX	SFTPB	SFTPB	SIDM00330	0	0	0	0	0		0	0	0	1	0	0
CDKN2B-AS1	MTAP	CDKN2B-AS1	SIDM00331	0	0	0	0	0		0	0	0	0	0	0
ANKRD30A	ATP8A2P1	ANKRD30A	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
ANKRD62P1	ANKRD62P1-PARP4P3	ANKRD62P1	SIDM00332	0	0	0	0	0		0	0	0	0	0	0
AP3M1	DLG5	AP3M1	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
DAAM2	STAT6	DAAM2	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
DLG5	DUSP13	DUSP13	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
EPHA6	ST3GAL6	EPHA6	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
ERLIN2	SPIDR	ERLIN2	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
FAM177A1	PHACTR2	FAM177A1	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
FGD3	KAT6B	FGD3	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
ATP2B4	FRMD4A	FRMD4A	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
GABRR3	TPRA1	GABRR3	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
HEATR4	NUMB	HEATR4	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
FBXO28	IFI16	IFI16	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
JAKMIP2	RALBP1	JAKMIP2	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
KAT6B	LMAN2	KAT6B	SIDM00332	0	0	0	0	0		0	0	1	1	0	1
KIAA1468	ZCCHC2	KIAA1468	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
C6orf203	KLHL32	KLHL32	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
LIN9	TAF5L	LIN9	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
EPN2	LINC00964	LINC00964	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
EPN2	LINC01153	LINC01153	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
LSM3	SLC6A6	LSM3	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
MAMDC2	WBP1L	MAMDC2	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
HECTD1	MED26	MED26	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
INVS	NRG3	NRG3	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
NSMCE2	PVT1	NSMCE2	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
C4orf19	NWD2	NWD2	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
MTMR11	PDE4DIP	PDE4DIP	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
MAP2K3	PVT1	PVT1	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
PPP4R1	RALBP1	RALBP1	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
NFS1	RBM39	RBM39	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
SPRR2F	TRADD	SPRR2F	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
STAT6	ZMIZ1	STAT6	SIDM00332	0	0	0	0	0		0	0	1	1	1	1
SPECC1	TATDN1	TATDN1	SIDM00332	0	0	0	0	0		0	0	1	1	0	0
SEC24C	UNC50	UNC50	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
MRPL21	UNC93B1	UNC93B1	SIDM00332	0	0	0	0	0		0	0	0	1	0	1
ZNF677	ZNF765	ZNF765	SIDM00332	0	0	0	0	0		0	0	0	1	0	0
EFCAB2	KIF26B	EFCAB2	SIDM00333	0	0	0	0	0		0	0	0	1	0	1
EXOSC4	MROH1	EXOSC4	SIDM00333	0	0	0	0	0		0	0	0	1	0	1
NIPAL2	STK3	NIPAL2	SIDM00333	0	0	0	0	0		0	0	0	1	0	0
KIAA1671	SGSM1	SGSM1	SIDM00333	0	0	0	0	0		0	0	0	1	0	0
STX11	UTRN	STX11	SIDM00333	0	0	0	0	0		0	0	0	1	0	1
C22orf39	UFD1	UFD1	SIDM00333	0	0	0	0	0		0	0	0	1	0	0
ZNF544	ZNF8	ZNF544	SIDM00333	0	0	0	0	0		0	0	0	1	0	0
BCAR3	DNTTIP2	DNTTIP2	SIDM00334	0	0	0	0	0		0	0	0	1	0	1
AGPAT3	CHST3	AGPAT3	SIDM00335	0	0	0	0	0		0	0	0	1	0	0
BRD8	FAM13B	BRD8	SIDM00335	0	0	0	0	0		0	0	0	1	0	1
CDC42	CELA3A	CELA3A	SIDM00335	0	0	0	0	0		0	0	0	1	1	1
CELSR3	SMARCC1	CELSR3	SIDM00335	0	0	0	0	0		0	0	0	1	0	1
CHID1	GATD1	CHID1	SIDM00335	0	0	0	0	0		0	0	0	1	0	0
COL26A1	COPB2	COL26A1	SIDM00335	0	0	0	0	0		0	0	0	0	0	0
ABI2	CYP20A1	CYP20A1	SIDM00335	0	0	0	0	0		0	0	0	1	0	1
DDX19A	GON4L	DDX19A	SIDM00335	0	0	0	0	0		0	1	0	1	0	1
DDX19B	GON4L	DDX19B	SIDM00335	0	0	0	0	0		0	0	0	1	0	0
BRD1	DENND6B	DENND6B	SIDM00335	0	0	0	0	0		0	0	0	1	0	1
DMRT1	KMT2B	DMRT1	SIDM00335	0	0	0	0	0		0	0	0	1	0	1
